surrgain,ev_tdlam_before,meankl,entropy,optimgain,EpLenMean,TimeElapsed,EpisodesSoFar,entloss,TimestepsSoFar,EpRewMean,EpThisIter
0.037695482,0.6866909265518188,0.0100246295,14.420843,0.037695482,311.25,7219.143837451935,133256,0.0,8704939,514.9156405559545,69
0.03611751,0.7193685173988342,0.009995842,14.404701,0.03611751,332.725,7237.013140439987,133309,0.0,8722029,558.7545175614747,53
0.03792597,0.7370438277721405,0.009997655,14.395292,0.03792597,379.025,7254.7682383060455,133372,0.0,8743291,629.0182705228283,63
0.037021834,0.4106067419052124,0.010026349,14.378981,0.037021834,332.125,7272.607522249222,133423,0.0,8763736,547.5821458575896,51
0.03772827,0.6726434528827667,0.009979017,14.36672,0.03772827,313.45,7290.477506160736,133484,0.0,8784967,512.251326046252,61
0.035870917,0.6031697690486908,0.009952098,14.359148,0.035870917,317.925,7308.382962465286,133545,0.0,8804650,528.2736621672113,61
0.038278647,0.6947068870067596,0.010032745,14.338663,0.038278647,280.0,7326.226225137711,133609,0.0,8825203,464.4148912354158,64
0.03629432,0.6907747387886047,0.00996719,14.326166,0.03629432,459.8,7344.07874417305,133663,0.0,8847177,758.8453503136227,54
0.036441118,0.6847908198833466,0.010000649,14.300123,0.036441118,287.65,7361.9538061618805,133715,0.0,8864888,471.9741547873841,52
0.037133146,0.5826602280139923,0.009982785,14.2995205,0.037133146,361.25,7379.782021999359,133758,0.0,8881353,595.4303938856045,43
0.03861949,0.768169716000557,0.010029221,14.293444,0.03861949,451.525,7397.690235376358,133800,0.0,8901137,742.9552817779556,42
0.037744604,0.6353639364242554,0.010015525,14.293917,0.037744604,356.125,7415.667860031128,133855,0.0,8920874,586.4691450949308,55
0.03681957,0.7022845447063446,0.009983327,14.301294,0.03681957,426.8,7433.739008665085,133895,0.0,8937946,703.8506216389204,40
0.037521925,0.6431943774223328,0.010036877,14.302301,0.037521925,488.25,7451.781484365463,133939,0.0,8958711,793.538912017779,44
0.037388884,-2.1724932193756104,0.010006283,14.294924,0.037388884,454.625,7469.801051616669,133974,0.0,8974653,748.6033346660571,35
0.037599932,0.6596011519432068,0.009932177,14.287062,0.037599932,377.675,7487.666233778,134022,0.0,8993876,618.3344051950286,48
0.03578354,0.6400942802429199,0.010016378,14.269777,0.03578354,420.075,7505.693690776825,134067,0.0,9013562,691.4862862593293,45
0.037077267,0.6305322051048279,0.009981971,14.250122,0.037077267,368.4,7523.678676128387,134107,0.0,9028298,607.7549200143452,40
0.036649372,0.6247345805168152,0.009944239,14.240332,0.036649372,373.425,7541.6111035346985,134153,0.0,9045315,615.7997388944143,46
0.037498564,0.6166266798973083,0.009998016,14.222082,0.037498564,450.55,7559.609229326248,134194,0.0,9063508,742.669259433395,41
0.038028177,0.7094840705394745,0.010007399,14.221052,0.038028177,321.25,7577.575229406357,134253,0.0,9083600,523.8445143820197,59
0.03746444,0.6123067736625671,0.009985879,14.205206,0.03746444,447.5,7595.49969959259,134295,0.0,9102620,738.1659522109312,42
0.03599158,0.5816145837306976,0.0099542495,14.194033,0.03599158,426.875,7613.3921065330505,134342,0.0,9123978,703.7845641358927,47
0.037238054,0.7035422325134277,0.010023834,14.182459,0.037238054,655.1,7631.429973363876,134377,0.0,9147338,1074.955808556504,35
0.037456512,0.32656288146972656,0.009967672,14.167334,0.037456512,525.35,7649.4139721393585,134427,0.0,9169683,858.6979743426716,50
0.036155812,0.7156960070133209,0.009984798,14.167612,0.036155812,342.3,7667.408249139786,134475,0.0,9185663,561.2740666949038,48
0.036710016,0.7503463923931122,0.009969806,14.163511,0.036710016,373.125,7685.383494377136,134527,0.0,9202915,610.5003264436166,52
0.035977945,0.4725381135940552,0.010057725,14.155001,0.035977945,280.6,7703.459871768951,134585,0.0,9221346,464.0567706100177,58
0.03748426,0.6637397110462189,0.009984938,14.150145,0.03748426,333.325,7721.472001552582,134651,0.0,9243100,549.159024627457,66
0.03768338,0.577235996723175,0.009983261,14.150827,0.03768338,436.75,7740.858472108841,134696,0.0,9262944,722.412780463737,45
0.037231877,0.3828834295272827,0.010062139,14.154411,0.037231877,277.5,7760.6549243927,134754,0.0,9281895,456.74909888883184,58
0.036509987,0.743165910243988,0.010051674,14.154341,0.036509987,323.55,7780.501671791077,134813,0.0,9300269,529.5308066651089,59
0.03651455,0.684299498796463,0.010027823,14.145338,0.03651455,583.2,7798.765712976456,134855,0.0,9324205,965.6601369812806,42
0.036689255,0.6709486842155457,0.009992363,14.129187,0.036689255,405.175,7816.642750263214,134898,0.0,9341370,671.0636402566711,43
0.038140267,0.7624380141496658,0.009981414,14.118139,0.038140267,347.35,7834.672878742218,134944,0.0,9359573,575.7586368663453,46
0.03644996,0.6405976116657257,0.010018353,14.109549,0.03644996,341.825,7852.664026260376,135001,0.0,9379377,561.2750040798126,57
0.036606766,0.6339901983737946,0.010005511,14.100801,0.036606766,535.45,7870.415603399277,135039,0.0,9400123,887.368189607944,38
0.03696268,0.7269837260246277,0.010040465,14.093706,0.03696268,371.7,7888.332243442535,135098,0.0,9422919,612.8612615934037,59
0.036310505,0.7471016049385071,0.0099679995,14.084373,0.036310505,344.65,7906.325766324997,135150,0.0,9440482,569.4729513849798,52
0.038432218,0.7164218425750732,0.009955736,14.072954,0.038432218,435.925,7924.293346405029,135201,0.0,9462398,719.2446604241675,51
0.037142895,0.7736694812774658,0.01000698,14.068186,0.037142895,370.375,7942.317400932312,135256,0.0,9481333,611.0709052769619,55
0.03677722,0.722470611333847,0.0100850165,14.066927,0.03677722,469.025,7960.20925951004,135295,0.0,9499469,772.5716869219866,39
0.03892104,0.601378321647644,0.009940701,14.061079,0.03892104,452.825,7978.155976772308,135336,0.0,9519021,744.1803232054195,41
0.037595075,0.7204221487045288,0.010019964,14.057081,0.037595075,408.45,7996.037852048874,135374,0.0,9535114,678.0509266465453,38
0.035529085,0.7165804803371429,0.009980473,14.06259,0.035529085,390.35,8014.003949403763,135420,0.0,9554961,647.1265045504606,46
0.037079863,0.8452267795801163,0.009955846,14.058699,0.037079863,457.975,8032.109911441803,135468,0.0,9575893,756.1405891873243,48
0.03710884,0.702530711889267,0.009951551,14.047186,0.03710884,570.2,8050.107824087143,135511,0.0,9600151,944.6837421945027,43
0.036578983,0.6461595594882965,0.010104463,14.045923,0.036578983,367.0,8068.006690263748,135562,0.0,9623738,602.8693766723414,51
0.036554642,0.5902378261089325,0.009969799,14.038759,0.036554642,540.7,8085.8908841609955,135601,0.0,9644451,891.6889417533305,39
0.036495566,0.731163501739502,0.009949511,14.032045,0.036495566,382.425,8103.838083744049,135655,0.0,9664992,627.07357636407,54
0.038608782,0.45944470167160034,0.010098574,14.02986,0.038608782,536.35,8121.812409162521,135689,0.0,9683949,879.7863056231614,34
0.037360556,0.6702307462692261,0.010005063,14.024263,0.037360556,483.35,8139.873415470123,135733,0.0,9705172,793.7974051303601,44
0.036980994,0.6837773323059082,0.0100360755,14.018831,0.036980994,598.3,8157.883709907532,135770,0.0,9725891,979.5475572172267,37
0.036460005,0.7031847834587097,0.009938074,14.0127735,0.036460005,557.6,8175.953563690186,135812,0.0,9749651,917.4276385621858,42
0.035609536,0.639025866985321,0.009977338,14.005026,0.035609536,313.3,8193.99287033081,135872,0.0,9769644,507.2230852556746,60
0.036701433,0.5856565833091736,0.0100267455,14.009394,0.036701433,329.35,8212.019664049149,135922,0.0,9789039,536.1373447459424,50
0.03636291,0.6182795464992523,0.009961312,14.005028,0.03636291,521.45,8229.983392000198,135959,0.0,9809648,859.9784832183823,37
0.037404783,0.6746382713317871,0.010027484,14.008421,0.037404783,615.2,8247.971984148026,135997,0.0,9833637,1015.3890078613488,38
0.036790766,-2.155196189880371,0.009943606,13.995722,0.036790766,629.2,8265.864443063736,136024,0.0,9849644,1040.1702983693285,27
0.036500607,0.43086671829223633,0.009993602,13.992582,0.036500607,683.075,8283.766922235489,136052,0.0,9869342,1127.166137725302,28
0.035740204,0.6592562198638916,0.009954501,13.984385,0.035740204,417.15,8301.677221536636,136101,0.0,9892292,687.1440538249718,49
0.03666287,0.6913862824440002,0.009958462,13.970552,0.03666287,437.375,8319.78206896782,136143,0.0,9910052,719.581132453773,42
0.03645598,0.6323122978210449,0.01000677,13.962229,0.03645598,397.05,8337.716957569122,136193,0.0,9932120,651.6099162854067,50
0.03692485,0.5908151865005493,0.010043581,13.96517,0.03692485,438.1,8355.532763242722,136246,0.0,9955303,716.505860998541,53
0.03710711,0.3007385730743408,0.010032591,13.957895,0.03710711,401.025,8373.583847999573,136291,0.0,9974400,662.0353726797109,45
0.036413867,0.6547493934631348,0.010001867,13.964254,0.036413867,383.575,8391.69610285759,136343,0.0,9997226,626.0415822358079,52
0.038007453,0.7222165763378143,0.00997627,13.952913,0.038007453,541.825,8409.821220636368,136382,0.0,10018322,889.350645422565,39
